,days_since,year,num_claims,sqrt_claims,topics,ncites,sqrt_ncites,xi
85979,2184,2007,22,4.69041575982343,"memori, address",3.0,1.7320508075688772,2.812414661168947
85980,2184,2007,25,5.0,"memori, address",0.0,0.0,1.8128062225517367
85985,2205,2007,14,3.7416573867739413,"memori, address",1.0,1.0,1.3822231941479188
85987,2212,2007,6,2.449489742783178,"memori, address",0.0,0.0,3.5407273193041724
85988,2212,2007,20,4.47213595499958,"memori, address",0.0,0.0,2.020976294464105
85990,2212,2007,7,2.6457513110645907,"memori, address",2.0,1.4142135623730951,-2.321954696907124
85991,2219,2007,4,2.0,"memori, address",2.0,1.4142135623730951,5.285909081944677
85992,2219,2007,18,4.242640687119285,"memori, address",3.0,1.7320508075688772,0.5930643870650935
85993,2226,2007,3,1.7320508075688772,"memori, address",0.0,0.0,1.2553334926064066
85995,2233,2007,10,3.1622776601683795,"memori, address",3.0,1.7320508075688772,-1.8928781498824927
85997,2247,2007,23,4.795831523312719,"memori, address",7.0,2.6457513110645907,-0.58092892449222
85998,2247,2007,6,2.449489742783178,"memori, address",0.0,0.0,-1.051206523171594
85999,2247,2007,45,6.708203932499369,"memori, address",1.0,1.0,-0.8905909534286022
86000,2254,2007,22,4.69041575982343,"memori, address",0.0,0.0,-2.796252760000286
86001,2254,2007,26,5.0990195135927845,"memori, address",0.0,0.0,1.6253465394085815
86004,2254,2007,6,2.449489742783178,"memori, address",4.0,2.0,-1.815719158952042
86005,2254,2007,20,4.47213595499958,"memori, address",15.0,3.872983346207417,1.6253465394085815
86007,2261,2007,10,3.1622776601683795,"memori, address",1.0,1.0,3.8756727900333416
86008,2268,2007,20,4.47213595499958,"memori, address",2.0,1.4142135623730951,2.1194627777513575
86013,2275,2007,17,4.123105625617661,"memori, address",0.0,0.0,0.5602882427780107
86014,2275,2007,9,3.0,"memori, address",2.0,1.4142135623730951,0.7640477891370656
86018,2289,2007,5,2.23606797749979,"memori, address",1.0,1.0,1.2057058445904512
86020,2289,2007,4,2.0,"memori, address",2.0,1.4142135623730951,2.755358620534104
86022,2303,2007,9,3.0,"memori, address",2.0,1.4142135623730951,-0.04190542128028937
86025,2310,2007,19,4.358898943540674,"memori, address",8.0,2.8284271247461903,-0.6493857847296723
86027,2310,2007,30,5.477225575051661,"memori, address",0.0,0.0,1.2335992596015846
86029,2317,2007,24,4.898979485566356,"memori, address",0.0,0.0,1.510703880571868
86030,2324,2007,20,4.47213595499958,"memori, address",1.0,1.0,1.1689234555217305
86031,2324,2007,6,2.449489742783178,"memori, address",0.0,0.0,-2.1021753360047186
86033,2331,2007,22,4.69041575982343,"memori, address",0.0,0.0,2.453050231746921
86039,2366,2008,12,3.4641016151377544,"memori, address",1.0,1.0,-2.1436139189187684
86040,2366,2008,20,4.47213595499958,"memori, address",5.0,2.23606797749979,3.4482412520794345
86041,2366,2008,18,4.242640687119285,"memori, address",1.0,1.0,-2.1436139189187684
86042,2373,2008,9,3.0,"memori, address",1.0,1.0,1.761635905322576
86044,2373,2008,16,4.0,"memori, address",0.0,0.0,0.9523758782496432
86047,2387,2008,67,8.18535277187245,"memori, address",6.0,2.449489742783178,0.9403154564140691
86050,2387,2008,7,2.6457513110645907,"memori, address",0.0,0.0,4.358268310308051
86051,2394,2008,17,4.123105625617661,"memori, address",0.0,0.0,-2.234252491339386
86053,2394,2008,11,3.3166247903554,"memori, address",0.0,0.0,1.3338097577632113
86056,2401,2008,11,3.3166247903554,"memori, address",5.0,2.23606797749979,1.7903456812737812
86057,2401,2008,18,4.242640687119285,"memori, address",0.0,0.0,0.734660464404977
86059,2408,2008,10,3.1622776601683795,"memori, address",3.0,1.7320508075688772,-2.073427078779653
86061,2422,2008,16,4.0,"memori, address",2.0,1.4142135623730951,1.8626398294931277
86062,2422,2008,16,4.0,"memori, address",0.0,0.0,1.092100824993981
86063,2422,2008,27,5.196152422706632,"memori, address",3.0,1.7320508075688772,2.8767898995137746
86064,2429,2008,18,4.242640687119285,"memori, address",5.0,2.23606797749979,1.3919833852793215
86065,2429,2008,31,5.5677643628300215,"memori, address",1.0,1.0,2.2456290395874827
86068,2436,2008,57,7.54983443527075,"memori, address",14.0,3.7416573867739413,2.9760966664583313
86070,2436,2008,17,4.123105625617661,"memori, address",0.0,0.0,1.8036662127755527
86071,2443,2008,22,4.69041575982343,"memori, address",0.0,0.0,-1.1201307323524392
86072,2443,2008,16,4.0,"memori, address",0.0,0.0,0.35543618852597775
86075,2450,2008,1,1.0,"memori, address",0.0,0.0,-2.109633271920251
86077,2450,2008,4,2.0,"memori, address",1.0,1.0,1.4893997571704933
86078,2450,2008,12,3.4641016151377544,"memori, address",1.0,1.0,1.2259888984685772
86081,2464,2008,25,5.0,"memori, address",0.0,0.0,0.0273291602137118
86083,2464,2008,39,6.244997998398398,"memori, address",7.0,2.6457513110645907,3.021040444612881
86085,2464,2008,24,4.898979485566356,"memori, address",1.0,1.0,0.0273291602137118
86086,2478,2008,38,6.164414002968976,"memori, address",4.0,2.0,1.0477464334383584
86087,2478,2008,6,2.449489742783178,"memori, address",2.0,1.4142135623730951,-2.3194268826200126
86092,2492,2008,7,2.6457513110645907,"memori, address",2.0,1.4142135623730951,3.006739245877382
86093,2499,2008,12,3.4641016151377544,"memori, address",0.0,0.0,1.1410471328478002
86098,2520,2008,31,5.5677643628300215,"memori, address",5.0,2.23606797749979,-2.167681290072595
86099,2527,2008,11,3.3166247903554,"memori, address",6.0,2.449489742783178,1.5575021371444826
86100,2527,2008,34,5.830951894845301,"memori, address",0.0,0.0,2.6004312381362564
86101,2534,2008,26,5.0990195135927845,"memori, address",0.0,0.0,0.4140945211600683
86102,2534,2008,20,4.47213595499958,"memori, address",1.0,1.0,1.4292943866706775
86107,2555,2008,5,2.23606797749979,"memori, address",0.0,0.0,1.3473865520023365
86108,2569,2008,17,4.123105625617661,"memori, address",0.0,0.0,3.22753111537489
86110,2576,2008,23,4.795831523312719,"memori, address",1.0,1.0,1.7351898880794645
86111,2576,2008,16,4.0,"memori, address",2.0,1.4142135623730951,2.5487188630498445
86112,2576,2008,33,5.744562646538029,"memori, address",0.0,0.0,2.6552531875198535
86117,2590,2008,30,5.477225575051661,"memori, address",1.0,1.0,2.2824603503782512
86118,2590,2008,29,5.385164807134504,"memori, address",3.0,1.7320508075688772,-0.49565444727407865
86119,2590,2008,16,4.0,"memori, address",0.0,0.0,-1.3710489032135484
86120,2597,2008,15,3.872983346207417,"memori, address",1.0,1.0,2.0336701071918415
86121,2597,2008,19,4.358898943540674,"memori, address",0.0,0.0,2.0864714603432377
86122,2604,2008,12,3.4641016151377544,"memori, address",3.0,1.7320508075688772,-1.9768616781194193
86128,2625,2008,35,5.916079783099616,"memori, address",1.0,1.0,-1.4652350449540665
86131,2639,2008,22,4.69041575982343,"memori, address",0.0,0.0,-1.8201910432057933
86133,2646,2008,8,2.8284271247461903,"memori, address",0.0,0.0,-2.986592505381404
86134,2646,2008,14,3.7416573867739413,"memori, address",0.0,0.0,-1.4531804027814956
86135,2653,2008,7,2.6457513110645907,"memori, address",0.0,0.0,-1.628175931391622
86137,2660,2008,37,6.082762530298219,"memori, address",0.0,0.0,1.7011177214024447
86142,2674,2008,8,2.8284271247461903,"memori, address",0.0,0.0,0.8155862184451789
86147,2681,2008,22,4.69041575982343,"memori, address",1.0,1.0,3.5147011871109815
86149,2695,2008,7,2.6457513110645907,"memori, address",0.0,0.0,1.1736227276053148
86150,2702,2008,17,4.123105625617661,"memori, address",2.0,1.4142135623730951,-0.8602718396128399
86151,2709,2009,1,1.0,"memori, address",2.0,1.4142135623730951,0.1949564999003028
86155,2716,2009,22,4.69041575982343,"memori, address",0.0,0.0,1.857930658569129
86158,2723,2009,18,4.242640687119285,"memori, address",0.0,0.0,2.1547217947631743
86161,2730,2009,36,6.0,"memori, address",2.0,1.4142135623730951,1.3674059431206307
86164,2744,2009,22,4.69041575982343,"memori, address",0.0,0.0,0.7327658680836463
86167,2751,2009,80,8.94427190999916,"memori, address",0.0,0.0,-3.1547996483409513
86170,2758,2009,15,3.872983346207417,"memori, address",2.0,1.4142135623730951,-1.6658629129494327
86171,2758,2009,31,5.5677643628300215,"memori, address",2.0,1.4142135623730951,0.04245975178447278
86172,2758,2009,16,4.0,"memori, address",1.0,1.0,-1.1848496467659912
86174,2758,2009,30,5.477225575051661,"memori, address",1.0,1.0,0.3457958300209541
86175,2758,2009,17,4.123105625617661,"memori, address",2.0,1.4142135623730951,1.9109268464890443
86176,2765,2009,34,5.830951894845301,"memori, address",0.0,0.0,1.4124706736125967
86178,2765,2009,18,4.242640687119285,"memori, address",1.0,1.0,-3.0563655837164676
86179,2772,2009,17,4.123105625617661,"memori, address",1.0,1.0,0.9691150554051888
86181,2772,2009,23,4.795831523312719,"memori, address",4.0,2.0,-2.9340804271420446
86182,2772,2009,24,4.898979485566356,"memori, address",3.0,1.7320508075688772,0.9691150554051888
86184,2779,2009,16,4.0,"memori, address",0.0,0.0,0.6290730545446439
86185,2779,2009,13,3.605551275463989,"memori, address",1.0,1.0,1.8153439808491676
86186,2779,2009,17,4.123105625617661,"memori, address",0.0,0.0,0.6164220220169782
86188,2786,2009,20,4.47213595499958,"memori, address",1.0,1.0,0.4459421182013761
86192,2800,2009,7,2.6457513110645907,"memori, address",0.0,0.0,0.8998110420090987
86193,2800,2009,14,3.7416573867739413,"memori, address",0.0,0.0,-2.0806814906638245
86195,2807,2009,19,4.358898943540674,"memori, address",1.0,1.0,1.7538108792712344
86196,2807,2009,23,4.795831523312719,"memori, address",1.0,1.0,-2.2211369239062626
86199,2814,2009,20,4.47213595499958,"memori, address",1.0,1.0,2.2298397702213246
86202,2814,2009,17,4.123105625617661,"memori, address",1.0,1.0,0.627914207022061
86203,2828,2009,7,2.6457513110645907,"memori, address",0.0,0.0,-3.208627093215893
86207,2835,2009,29,5.385164807134504,"memori, address",0.0,0.0,0.4294399744494824
86210,2849,2009,9,3.0,"memori, address",1.0,1.0,1.058430051285085
86214,2870,2009,25,5.0,"memori, address",1.0,1.0,1.8838560125378003
86215,2877,2009,9,3.0,"memori, address",0.0,0.0,-3.363717586403634
86217,2877,2009,20,4.47213595499958,"memori, address",0.0,0.0,0.2373591600937074
86218,2884,2009,16,4.0,"memori, address",0.0,0.0,0.341742090945361
86221,2891,2009,12,3.4641016151377544,"memori, address",0.0,0.0,-3.6415487125808212
86225,2898,2009,26,5.0990195135927845,"memori, address",1.0,1.0,3.2434680965823706
86231,2933,2009,20,4.47213595499958,"memori, address",0.0,0.0,0.7879419399853184
86232,2947,2009,7,2.6457513110645907,"memori, address",1.0,1.0,1.4631713296819335
86233,2947,2009,23,4.795831523312719,"memori, address",0.0,0.0,0.7763347408647336
86234,2947,2009,4,2.0,"memori, address",0.0,0.0,-1.2380585595397335
86238,2968,2009,38,6.164414002968976,"memori, address",1.0,1.0,2.6626164812013577
86239,2975,2009,17,4.123105625617661,"memori, address",0.0,0.0,0.4842169550675456
86240,2975,2009,21,4.58257569495584,"memori, address",0.0,0.0,1.9303189348868128
86241,2982,2009,23,4.795831523312719,"memori, address",4.0,2.0,2.339405960124198
86242,2982,2009,11,3.3166247903554,"memori, address",0.0,0.0,1.9745130398742536
86243,2989,2009,27,5.196152422706632,"memori, address",1.0,1.0,2.081468785168507
86245,2989,2009,27,5.196152422706632,"memori, address",0.0,0.0,0.7492134119667988
86246,3003,2009,20,4.47213595499958,"memori, address",0.0,0.0,2.423021922338185
86247,3003,2009,16,4.0,"memori, address",0.0,0.0,1.9085494842881654
86248,3003,2009,24,4.898979485566356,"memori, address",1.0,1.0,2.2949278872586456
86249,3010,2009,18,4.242640687119285,"memori, address",0.0,0.0,-1.818745250053645
86252,3024,2009,39,6.244997998398398,"memori, address",2.0,1.4142135623730951,1.112613019985508
86254,3031,2009,10,3.1622776601683795,"memori, address",0.0,0.0,-2.4504224745154257
86255,3031,2009,30,5.477225575051661,"memori, address",2.0,1.4142135623730951,1.972631623013149
86256,3031,2009,10,3.1622776601683795,"memori, address",0.0,0.0,2.0284021810285124
86257,3031,2009,11,3.3166247903554,"memori, address",7.0,2.6457513110645907,-1.23326596805618
86258,3031,2009,18,4.242640687119285,"memori, address",0.0,0.0,0.7225044362949444
86259,3031,2009,17,4.123105625617661,"memori, address",1.0,1.0,3.803482763960632
86260,3038,2009,9,3.0,"memori, address",1.0,1.0,2.29964144510001
86262,3052,2009,22,4.69041575982343,"memori, address",0.0,0.0,2.325686455789127
86263,3052,2009,1,1.0,"memori, address",0.0,0.0,-1.2474194388963653
86264,3059,2009,14,3.7416573867739413,"memori, address",2.0,1.4142135623730951,1.2395567235585552
86265,3059,2009,9,3.0,"memori, address",0.0,0.0,2.489712964105871
86268,3066,2009,31,5.5677643628300215,"memori, address",0.0,0.0,1.492155621135308
86272,3073,2010,68,8.246211251235321,"memori, address",7.0,2.6457513110645907,1.9391016994320607
86274,3073,2010,28,5.291502622129181,"memori, address",1.0,1.0,1.069838971315912
86275,3073,2010,52,7.211102550927978,"memori, address",2.0,1.4142135623730951,1.386545384374712
86278,3094,2010,2,1.4142135623730951,"memori, address",0.0,0.0,-2.1227196138160362
86279,3101,2010,6,2.449489742783178,"memori, address",0.0,0.0,-3.847133826227677
86280,3101,2010,26,5.0990195135927845,"memori, address",1.0,1.0,3.1696978100732967
86282,3108,2010,5,2.23606797749979,"memori, address",0.0,0.0,-1.2526097068964874
86284,3108,2010,43,6.557438524302,"memori, address",2.0,1.4142135623730951,0.5829407141344064
86286,3115,2010,25,5.0,"memori, address",1.0,1.0,-4.224559794714657
86288,3122,2010,8,2.8284271247461903,"memori, address",0.0,0.0,1.9419191065276242
86289,3122,2010,25,5.0,"memori, address",0.0,0.0,0.5491244793505649
86291,3129,2010,20,4.47213595499958,"memori, address",3.0,1.7320508075688772,-0.6494970433171671
86292,3136,2010,21,4.58257569495584,"memori, address",0.0,0.0,0.6532305580510622
86293,3143,2010,18,4.242640687119285,"memori, address",1.0,1.0,1.577935588599244
86296,3143,2010,11,3.3166247903554,"memori, address",0.0,0.0,-2.843309466055048
86297,3143,2010,16,4.0,"memori, address",0.0,0.0,1.7613685372500056
86299,3150,2010,28,5.291502622129181,"memori, address",0.0,0.0,1.5041882287825095
86300,3157,2010,3,1.7320508075688772,"memori, address",1.0,1.0,2.0820469208226524
86301,3157,2010,12,3.4641016151377544,"memori, address",0.0,0.0,1.5378997514942994
86302,3164,2010,16,4.0,"memori, address",0.0,0.0,0.5549186222730356
86307,3178,2010,14,3.7416573867739413,"memori, address",0.0,0.0,1.9852639773750014
86310,3178,2010,17,4.123105625617661,"memori, address",0.0,0.0,1.9852639773750014
86312,3192,2010,17,4.123105625617661,"memori, address",0.0,0.0,1.256904295140059
86322,3206,2010,13,3.605551275463989,"memori, address",0.0,0.0,0.6886098701424632
86323,3206,2010,7,2.6457513110645907,"memori, address",1.0,1.0,-3.7707577412754247
86326,3220,2010,13,3.605551275463989,"memori, address",0.0,0.0,0.784216472392929
86327,3220,2010,8,2.8284271247461903,"memori, address",0.0,0.0,-2.622699338268954
86328,3220,2010,23,4.795831523312719,"memori, address",0.0,0.0,1.6469243330179102
86330,3227,2010,16,4.0,"memori, address",0.0,0.0,-3.0184537357198082
86331,3227,2010,20,4.47213595499958,"memori, address",0.0,0.0,0.8374415185763552
86335,3234,2010,8,2.8284271247461903,"memori, address",0.0,0.0,2.215236925565526
86340,3248,2010,29,5.385164807134504,"memori, address",1.0,1.0,-3.082943920528344
86342,3255,2010,17,4.123105625617661,"memori, address",0.0,0.0,0.710340847698219
86343,3255,2010,25,5.0,"memori, address",0.0,0.0,0.09227867048829151
86344,3255,2010,19,4.358898943540674,"memori, address",1.0,1.0,3.01572653362604
86349,3276,2010,12,3.4641016151377544,"memori, address",0.0,0.0,-0.4201648824570927
86350,3276,2010,21,4.58257569495584,"memori, address",0.0,0.0,2.1007028153721623
86351,3276,2010,2,1.4142135623730951,"memori, address",1.0,1.0,-3.407768378679012
86353,3283,2010,13,3.605551275463989,"memori, address",0.0,0.0,0.6207759908464203
86354,3283,2010,13,3.605551275463989,"memori, address",0.0,0.0,1.529849265210843
86358,3290,2010,20,4.47213595499958,"memori, address",1.0,1.0,-4.048426989267325
86360,3290,2010,7,2.6457513110645907,"memori, address",0.0,0.0,2.04579224203861
86361,3297,2010,6,2.449489742783178,"memori, address",0.0,0.0,-3.630111212432201
86363,3297,2010,16,4.0,"memori, address",0.0,0.0,0.5382645561096252
86367,3304,2010,20,4.47213595499958,"memori, address",1.0,1.0,1.3437808122559536
86368,3311,2010,16,4.0,"memori, address",1.0,1.0,0.19147035654407824
86369,3311,2010,28,5.291502622129181,"memori, address",5.0,2.23606797749979,0.0633102616305103
86371,3318,2010,20,4.47213595499958,"memori, address",0.0,0.0,-0.29166235469516877
86372,3318,2010,14,3.7416573867739413,"memori, address",0.0,0.0,0.22667895471305943
86373,3318,2010,18,4.242640687119285,"memori, address",0.0,0.0,-0.7337020056341333
86383,3339,2010,15,3.872983346207417,"memori, address",0.0,0.0,2.45339673121575
86385,3346,2010,13,3.605551275463989,"memori, address",0.0,0.0,-0.7676898383957755
86387,3353,2010,23,4.795831523312719,"memori, address",0.0,0.0,0.8913811109903467
86388,3353,2010,17,4.123105625617661,"memori, address",0.0,0.0,-1.969541840404056
86393,3360,2010,21,4.58257569495584,"memori, address",0.0,0.0,0.5966998130361221
86394,3360,2010,22,4.69041575982343,"memori, address",1.0,1.0,-1.7944391559223825
86395,3360,2010,17,4.123105625617661,"memori, address",0.0,0.0,1.7055539690205095
86397,3367,2010,6,2.449489742783178,"memori, address",0.0,0.0,-2.0231404510826105
88543,350,2002,8,2.8284271247461903,"object, target",6.0,2.449489742783178,-1.1382660851857738
88556,406,2002,12,3.4641016151377544,"object, target",20.0,4.47213595499958,-2.5441521966251326
88564,427,2002,12,3.4641016151377544,"object, target",9.0,3.0,2.2839642526928934
88567,434,2002,3,1.7320508075688772,"object, target",0.0,0.0,-6.6934706860166235
88570,441,2002,19,4.358898943540674,"object, target",10.0,3.1622776601683795,-1.6168814675774872
88586,518,2003,20,4.47213595499958,"object, target",34.0,5.830951894845301,-2.1166413832837625
88596,588,2003,26,5.0990195135927845,"object, target",3.0,1.7320508075688772,2.7224907462507035
88606,637,2003,9,3.0,"object, target",1.0,1.0,0.30484477504491153
88615,679,2003,35,5.916079783099616,"object, target",1.0,1.0,-3.4430204192525276
88618,686,2003,9,3.0,"object, target",30.0,5.477225575051661,2.5721725989229216
88632,749,2003,45,6.708203932499369,"object, target",8.0,2.8284271247461903,1.814427950464167
88637,770,2003,8,2.8284271247461903,"object, target",12.0,3.4641016151377544,-1.9145022452757101
